id,image_name,image_organ,answer,answer_type,question_type,question,phrase_type
1672,images/synpic20626.jpg,"Left cerebellum. There is a <task_related_visual>hyperintense mass in the left cerebellar hemisphere</task_related_visual>, suggesting an abnormality.",OPEN,POS,<task_related>Where</task_related> is the <task_related>abnormality</task_related> in this image?,para
1673,images/synpic20626.jpg,Left cerebellum. The lesion is visible as <task_related_visual>a circular hyperintense region in the left cerebellar hemisphere</task_related_visual>.,OPEN,POS,<task_related>Where</task_related> is/are the <task_related>lesion</task_related> located?,frame
1674,images/synpic46764.jpg,No. The cortical ribbon is uniform without signs of atrophy; <task_related_visual>sulci and gyri demonstrate normal morphology</task_related_visual> showing no cortical atrophy.,CLOSED,SIZE,Is the <task_related>cortex</task_related> atrophied?,para
1675,images/synpic46764.jpg,No. The <task_related_visual>cerebral gyri and sulci are well-defined without generalized enlargement</task_related_visual>.,CLOSED,SIZE,Is/Are the <task_related>cortex</task_related> <task_related>atrophied</task_related>?,frame
1676,images/synpic46764.jpg,"No. The gyri and sulci appear normal, without widened sulci or reduced gyral volume that would suggest atrophy. <task_related_visual>The gyri and sulci appear normal</task_related_visual>, <task_related_visual>without widened sulci or reduced gyral volume</task_related_visual>.",CLOSED,SIZE,<task_related>Is there</task_related> <task_related>cortical atrophy</task_related>?,freeform
1677,images/synpic46764.jpg,"No. The cerebral gyri and sulci are <task_related_visual>well-defined, indicating normal cortical thickness</task_related_visual> and no cortical atrophy.",CLOSED,SIZE,<task_related>Is/Are</task_related> the <task_related>cortex atrophied</task_related>?,frame
1679,images/synpic22791.jpg,"No. No <task_related_visual>free air is visible within the abdominal cavity</task_related_visual>; <task_related_visual>the gas patterns are within the bowel loops</task_related_visual>, and no extraluminal air is evident.",CLOSED,PRES,<task_related>Is/Are there free air</task_related>?,frame
1681,images/synpic22791.jpg,No. The abdominal CT scan shows <task_related_visual>no pneumatosis or unnatural air pockets within the peritoneal cavity</task_related_visual>.,CLOSED,PRES,Is/Are there <task_related>free air</task_related>?,frame
1682,images/synpic47974.jpg,"No. The masses are adjacent but not surrounding the aorta. This CT scan shows <task_related_visual>two large, irregular hypodense areas near the liver</task_related_visual>, suggestive of liver lesions.",CLOSED,POS,Are <task_related>these masses encompassing</task_related> the <task_related>aorta</task_related>?,para
1683,images/synpic47974.jpg,"No. The masses are not near the aorta; they are in the liver, appearing as <task_related_visual>hypoattenuating lesions on this CT scan</task_related_visual>.",CLOSED,POS,Is/Are the <task_related>masses</task_related> located <task_related>near/in the aorta</task_related>?,frame
1684,images/synpic47974.jpg,"No. The <task_related_visual>liver lesions</task_related_visual> are separate from the <task_related_visual>aorta</task_related_visual>, which is centrally located with no masses encasing it.",CLOSED,POS,<task_related>Are</task_related> the <task_related>liver masses</task_related> growing <task_related>around the aorta</task_related>?,freeform
1685,images/synpic47974.jpg,"No. The masses are within the <task_related_visual>liver parenchyma, away from the aorta</task_related_visual>. The <task_related_visual>aorta appears as a tubular structure with a distinct wall</task_related_visual>, and no masses are near it.",CLOSED,POS,<task_related>Is/Are</task_related> the <task_related>masses located</task_related> near/in the <task_related>aorta</task_related>?,frame
1687,images/synpic38069.jpg,"Yes. The <task_related_visual>lateral ventricles appear dilated, with an increased size compared to normal anatomy</task_related_visual>, suggesting ventriculomegaly.",CLOSED,SIZE,Are the <task_related>ventricles enlarged</task_related>?,frame
1689,images/synpic38069.jpg,"Yes. The <task_related_visual>lateral ventricles appear dilated</task_related_visual>, with <task_related_visual>increased CSF spaces anteriorly</task_related_visual>, consistent with ventriculomegaly.",CLOSED,SIZE,Are the <task_related>ventricles</task_related> enlarged?,frame
1691,images/synpic33331.jpg,no. This is an <task_related_visual>anteroposterior (AP) chest X-ray</task_related_visual> as it shows <task_related_visual>bilateral symmetry of the chest structures</task_related_visual>.,CLOSED,PLANE,Is this a <task_related>mid-sagittal film</task_related>?,freeform
1692,images/synpic33429.jpg,No. The <task_related_visual>diaphragmatic contours are well outlined with no evidence of free air beneath them</task_related_visual>.,CLOSED,PRES,Is there <task_related>free air under the diaphragm</task_related>?,freeform
1693,images/synpic33429.jpg,No. There is no air in the abdomen; <task_related_visual>no signs of free air under the diaphragm</task_related_visual> are observed on this chest X-ray.,CLOSED,PRES,<task_related>Is/Are</task_related> there <task_related>air in the abdomen</task_related>?,frame
1694,images/synpic33429.jpg,"No. The <task_related_visual>diaphragm contours are visible</task_related_visual> and <task_related_visual>no free air is seen under the diaphragm</task_related_visual>, indicating no pneumoperitoneum (air in abdominal cavity).",CLOSED,PRES,Is there <task_related>air</task_related> in the <task_related>abdominal cavity</task_related>?,para
1695,images/synpic33429.jpg,No. This is a chest X-ray with <task_related_visual>no radiolucent areas that would suggest the presence of free air under the diaphragm</task_related_visual>.,CLOSED,PRES,<task_related>Is/Are</task_related> there <task_related>air in the abdomen</task_related>?,frame
1696,images/synpic16221.jpg,no. This is a <task_related_visual>coronal image</task_related_visual>. Chest is viewed frontally in this X-ray with the <task_related_visual>anterior aspect towards the viewer and posterior aspect away</task_related_visual>.,CLOSED,PLANE,Is this an <task_related>axial</task_related> image?,freeform
1697,images/synpic38069.jpg,"No. The cranial vault is intact without any <task_related_visual>discontinuities</task_related_visual>, suggesting there is no skull fracture present.",CLOSED,PRES,Is a <task_related>skull fracture</task_related> present?,freeform
1698,images/synpic38069.jpg,No. No fractures are evident; <task_related_visual>skull integrity is maintained without visible lines suggestive of a fracture</task_related_visual> on this MRI image.,CLOSED,PRES,Is/Are the <task_related>skull fractured</task_related>?,frame
1699,images/synpic38069.jpg,No. The skull appears intact without any <task_related_visual>lines indicating a break or discontinuity</task_related_visual> in the cranial bones.,CLOSED,PRES,Is the <task_related>skull</task_related> <task_related>fractured</task_related>?,para
1700,images/synpic38069.jpg,No. The skull shows <task_related_visual>no visible fractures; continuity of the bony cranial vault is maintained</task_related_visual> on MRI.,CLOSED,PRES,Is/Are the <task_related>skull fractured</task_related>?,frame
1702,images/synpic22791.jpg,"Gallbladder. The <task_related_visual>hypodense mass near the liver</task_related_visual> is distinguished by its <task_related_visual>lower radiodensity compared to the adjacent hepatic tissue</task_related_visual>, consistent with the gallbladder's typical appearance on CT.",OPEN,PRES,<task_related>What</task_related> is/are the <task_related>hypodense mass</task_related> near/in the <task_related>liver</task_related>?,frame
1704,images/synpic22791.jpg,"Yes. The hypodense mass is located <task_related_visual>in the liver</task_related_visual>, with low attenuation areas suggesting the presence of a <task_related_visual>lesion or cyst</task_related_visual>.",CLOSED,PRES,<task_related>What</task_related> is/are the <task_related>hypodense mass</task_related> near/in the <task_related>liver</task_related>?,frame
1705,images/synpic22791.jpg,The hyperdensities are consistent with <task_related_visual>renal calculi (kidney stones) in the left kidney</task_related_visual> and <task_related_visual>adjacent to multiple left ribs</task_related_visual>.,OPEN,PRES,<task_related>What</task_related> are the <task_related>hyperdensities</task_related> on the <task_related>periphery of the left side</task_related> and <task_related>Ribs</task_related>.,freeform
1706,images/synpic22791.jpg,"Ribs. The hyperdensities are located in the <task_related_visual>left posterior and lateral chest wall</task_related_visual>, corresponding to the anatomical position of ribs.",OPEN,PRES,<task_related>What</task_related> are the <task_related>hyperdensities</task_related> near/in the <task_related>left side</task_related>?,frame
1707,images/synpic22791.jpg,"Ribs. Multiple rib fractures are visible on the left, characterized by <task_related_visual>discontinuities in the cortical line of the ribs</task_related_visual>.",OPEN,PRES,<task_related>What are the foci</task_related> of <task_related>hyperdensities on the left</task_related>?,para
1708,images/synpic22791.jpg,Ribs. Rib <task_related_visual>shadows overlaying the left side of the abdomen</task_related_visual> due to the <task_related_visual>cross-sectional view on the abdominal CT</task_related_visual>.,OPEN,PRES,<task_related>What</task_related> are the <task_related>hyperdensities</task_related> near/in the <task_related>left side</task_related>?,frame
1709,images/synpic38069.jpg,"Choroid plexus. In the <task_related_visual>lateral ventricles</task_related_visual>, the <task_related_visual>hyperintense structures on T1-weighted MRI</task_related_visual> are consistent with the choroid plexus.",OPEN,POS,<task_related>Where</task_related> is the <task_related>abnormality</task_related> in this image?,para
